###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: AR1*
###################################
###################################
1,522	13,783	13,957	14,609	15,652	15,913	16,783	17,304	17,522	18,391	18,87	19,261	20,174	20,043	21,087	21,522	21,913	23,826	23,87	25,478	25,565	25,478	26,087	25,652	26	26,826	27,261	27,348	27,478	28,087	28	28,739	28,957	29,87	29,739	30,87	30,87	31,609	31,739	31,87	32,13	32,957	33,217	33,043	32,609	32,348	33,435	34,391	35,522	35,478	35,435	35,217	36	37,087	37,391	38,652	38,652	38,174	37,348	38,304	38,609	38,348	38,217	37,739	37,261	36,696	37,435	38,043	37,87	37,522	36	36,87	36,739	37,696	38,913	39,565	40,435	39,826	38,522	37,043
1,522	13,87	14,87	15,043	15,174	16,565	17	17	17,043	17,13	17,304	17,478	17,13	17,609	18,261	18,522	18,783	18,652	18,913	18,957	19,087	19,217	19,565	20,957	20,913	21,609	21,652	21,609	21,391	21,261	22,87	22,87	22,435	23	23,826	23,783	24,261	24,522	24,13	24,304	24,478	24,348	24,522	25,652	25,696	26,739	27,957	27,609	29	27,609	29	29,435	28,826	29,391	30,348	31,174	31,435	31,391	31,957	32	32,957	32,609	32,739	32,261	32,652	33,304	35,217	33,043	32,87	32,261	31,435	32,739	33,696	34	34,913	34,739	34,478	35,174	33,348	34,217
1,522	13,87	12,522	13,957	14,522	14,739	14,739	15,304	15,87	15,652	15,783	16,261	16,304	16,261	16,609	16,565	16,957	17,609	17,261	17,087	17,043	17,391	18,043	18,348	18,478	19,87	19,696	19,391	20,348	20,609	21,261	21,043	20,043	20,087	20,87	21,609	22,565	22,435	23,435	24,304	24,696	24,957	25,391	25,957	26,739	26,913	27,435	28,261	28,609	30,826	31,739	32,913	33,435	33,609	34	34,696	34,13	34,783	35,435	36,739	36,913	36,478	36,783	36	36,739	38,261	39,348	39,609	41,522	42	42,87	43,478	43,696	44,217	44,174	44,261	43	42,043	42,043	42,652
1,522	13,826	14,348	15,174	15,13	15,87	15,696	15,826	16	15,304	16	16,696	17,957	18,826	18,478	19,13	19,043	18,522	18,957	19,739	20,261	20,826	21,826	21,913	22	22,348	22,696	23,522	23,217	23,957	24,174	24,826	25,783	27	27,391	28,217	28,261	29,783	30,174	30,391	28,826	30,217	31	32,348	33,043	33,348	33,565	34	34,783	34,261	35,261	36,826	37,261	37,304	37,783	37	35,609	36,13	38,652	39,565	38,957	39,826	39	37,826	38,522	38,304	39,304	39,304	38,13	28,652	29,739	17,609	18,261	18,783	20,826	21,043	23,043	24,348	24,217	23,652
1,522	13,826	14,87	14,217	14,217	15,478	15,652	16,348	16,739	17,087	16,957	17	17,043	17,391	17,087	17,478	16,87	17,217	17,87	18,087	18,261	19,13	19,043	19,826	20	20,565	21,087	21,826	22,783	23,435	23,13	24,826	26	26,087	26,783	27,13	27,435	26,783	26,348	27,522	27,783	29,087	30,565	30,609	29,87	30,217	31,13	32,304	33,739	34,087	34,478	34,087	34,739	34,043	33,261	33,826	34,348	34,652	34,609	34,565	33,565	34,217	34,261	33,348	33,522	33,739	34,739	34,261	34,522	35,913	36,391	38	39,043	39,565	40,783	40,957	41,13	41,609	40,304	40,913
1,522	13,826	13,609	13,957	14,043	15	15,522	16	16,348	16,652	16,739	16,522	16,522	16,87	18,13	18,304	19,391	20,13	20,13	19,87	19,435	20,217	21	21,957	22,652	23,261	22,174	22,522	22,739	23,87	24,739	25,522	25,739	27,043	27,435	28,174	28,87	28,565	28,826	29,696	30,043	30,348	29,696	29,826	30,435	31,435	31,087	30,522	30,565	31,13	31,087	32	32,087	32,043	30,174	30,217	30,565	31,522	32,957	34,043	35,304	36,087	36,174	36,522	38,174	39,522	38,217	37,261	38,87	39,696	40,391	39,652	40,435	40,609	40,304	40,13	41,696	40,261	39,261	38,435
1,522	13,87	13,391	14,043	15,435	15,435	15,783	16,391	16,652	17,565	17,957	18,522	18,696	18,565	18,348	18,174	18,783	19,783	20,522	21,13	21,609	22,696	23,304	24,261	24,565	25,565	27,478	28,435	28,826	29,043	29,261	29,652	29,87	30,565	31,261	31,739	31,913	32,13	32,609	32	33	34,565	35,174	35,087	34,739	35,304	34,565	35,043	35,652	35,087	35,174	35,13	33,739	35,217	35,87	35,913	36,13	35,565	35,478	36,217	35,783	33,913	35,174	35,522	35,391	35,913	37,217	38,565	39,087	40	40,652	41,348	39,478	38,261	38,913	39,13	39,435	40,957	39,739	38,739
1,522	13,87	14,348	14,696	16,087	16,043	16,435	16,217	17	16,957	18,13	18,522	18,609	18,957	19,043	19,87	20,652	21,043	21,565	21,739	21,783	22,348	22,348	23,609	23,522	23,913	25,13	26,043	26,696	26,696	26,391	27,565	28,13	28,261	28,261	28,652	26,739	27,609	28,913	29,174	29,043	29,652	29,87	29,304	30,087	30,217	30,217	31,261	30,652	31,13	33,087	30,696	30,478	29,565	31	31,391	31,913	32,609	33,304	34,87	34,957	34,304	34,522	34,87	35	34,783	34,652	33,826	34,957	35,13	34,435	31,565	30,043	32,87	31,696	33,391	31,174	30,957	31,304	31,13
1,522	13,826	14,478	15,043	15,652	16,391	16,957	17	17,739	17,913	18,739	19,652	19,913	20,348	19,913	20	19,957	20,478	21	21,435	21,478	21,565	21,913	22,435	23,043	22,87	23,217	23,522	24,174	24,652	24,87	25,043	25,826	26,87	27,391	27,348	27,13	27,478	27,826	29,565	30,13	30,913	30,87	30,652	30,522	30,652	31,043	30,13	31,087	30,652	31,391	30,696	32,217	33,435	33,957	34,783	35,652	36,739	36,783	37,696	37,435	38,826	39,478	40,13	40	40,478	40,652	41,087	40,478	41,348	41,87	42,304	42,13	42,217	41,696	38,391	39,304	38,87	40,391	42
1,522	13,87	13,435	14	14,696	15,261	15,783	16,174	16,478	16,217	16,261	17,261	17,739	18,826	19,696	19,652	19,87	20,348	20,913	20,826	20,696	20,609	22,087	22,435	23,13	23,609	23,739	24,261	25,522	25,913	25,957	27,261	28,174	28,565	28,696	29,304	29,348	29,565	30,174	29,783	29,565	29,565	29,348	30,174	29,913	30,174	29,826	29,696	30,478	31,174	31,522	32,217	32,739	33,13	33,87	34,391	34,087	35,217	35,522	36,13	37,783	37,609	38,043	38,174	37,739	38	38,696	40,087	41,522	41,435	42,783	42,348	42,522	42,957	43,391	41,478	41,826	40,696	41,087	41
###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: AR1*_BN
###################################
8,127	14,031	14,611	15,473	17,076	18,033	18,607	19,336	21,002	21,14	22,416	22,756	23,158	21,38	23,536	23,996	24,211	26,951	29,029	28,624	30,882	31,242	31,682	31,882	31,8	32,816	33,036	33,722	33,938	32,962	33,358	33,664	34,898	36,647	36,933	37,829	37,918	39,322	39,489	41,304	42,262	42,322	43,091	43,758	43,869	44,098	45,473	45,864	45,984	45,5	45,869	45,436	46,224	47,016	48,773	48,891	49,489	48,711	50,036	50,52	51,131	52,544	52,407	52,102	53,12	55,109	54,956	57,089	56,916	57,427	57,707	58,976	59,958	60,5	60,891	58,864	60,949	60,687	60,436	59,909
8,127	14,033	15,267	14,907	15,469	16,982	17,664	17,036	17,156	17,962	17,924	18,844	18,633	18,498	19,144	19,309	19,56	19,773	19,916	21,607	21,613	21,464	23,162	23,996	24,247	25,396	25,489	26,522	27,249	27,627	27,476	27,767	28,504	28,304	28,487	28,471	29,133	30,42	30,68	33,133	33,296	33,18	33,949	35,791	37,06	37,702	37,278	38,227	39,398	40,087	41,564	40,687	40,931	42,416	42,971	44,716	45,029	45,791	47,118	46,993	48,064	49,376	49,884	50,451	50,416	50,82	52,596	52,918	53,278	54,111	54,749	53,871	53,269	52,5	54,289	54,064	52,456	51,549	53,14	54,484
8,127	14,031	13,987	15,86	16,176	17,187	18,324	18,613	18,771	20,538	20,478	20,171	21,349	21,524	22,391	23,742	24,82	25,1	26,191	26,729	26,227	26,644	27,704	28,736	28,442	29,184	29,282	30,147	29,616	29,791	31,08	31,858	33,598	34,616	33,676	34,349	34,671	35,98	37,44	38,76	38,92	38,942	39,838	40,04	40,193	40,287	40,004	40,816	42,056	43,871	43,482	43,138	44,113	44,56	45,56	46,351	48,189	48,231	48,047	49,233	50,736	51,742	52,004	51,24	51,92	53,753	54,104	56,331	56,336	56,782	57,671	57,342	56,198	54,516	53,402	53,94	54,082	54,078	50,367	54,904
8,127	14,031	15,184	16,342	16,431	16,887	16,616	17,884	18,027	19,158	19,276	19,687	20,544	21,658	21,736	21,978	23,078	23,887	24,662	24,604	25,118	25,031	25,122	25,307	25,86	26,398	26,06	26,702	27,267	27,691	28,26	28,453	30,116	31,098	31,093	31,816	32,411	33,733	34,004	36,211	37	37,513	37,673	38,009	37,904	38,047	38,544	40,18	41,438	41,884	43,436	45,402	45,849	46,016	46,949	47,32	48,658	48,733	49,569	51,213	52,316	51,922	53,004	54,06	53,622	53,847	54,064	54,291	54,864	54,913	55,384	54,564	54,307	55,098	54,442	54,987	54,316	52,567	52,189	52,9
8,127	14,033	15,327	15,569	15,722	16,371	16,076	16,707	16,676	18,242	18,551	18,478	19,331	21,062	20,436	21,042	22,182	22,622	23,458	25,467	27,927	28,562	28,609	29,318	30,009	31,46	31,473	31,616	33,664	34,236	34,658	35,673	36,413	37,264	39,249	39,287	40,171	40,287	39,749	38,46	39,287	39,924	40,98	42,922	43,656	43,182	43,751	45,182	45,467	44,891	45,382	46,389	47,416	48,978	50,271	50,66	52,284	51,942	51,136	50,913	51,136	51,989	53,118	53,204	53,18	54,304	55,104	54,429	56,764	58,04	56,178	55,733	55,502	56,122	56,789	58,833	55,616	49,544	59,218	59,633
8,127	14,031	14,044	15,344	15,149	16,649	18,724	20,324	21,227	21,667	23,458	22,751	22,48	22,533	23,496	23,389	23,773	25,047	25,28	25,562	25,751	25,831	27,522	28,362	28,96	29,116	30,102	30,547	32,022	32,729	33,524	33,727	34,184	34,767	35,149	35,236	36,596	36,849	36,562	36,62	36,998	37,253	37,547	38,591	40,067	40,562	41,524	41,658	41,427	42,447	43,253	45,856	45,438	45,927	47,531	47,54	48,531	47,284	48,46	49,156	48,356	51,144	51,449	51,887	53,013	53,449	55,416	53,467	51,913	53,964	54,516	55,649	57,618	58,429	59,184	59,442	59,978	59,962	60,236	60,051
8,127	14,031	14,338	16,042	17,12	16,944	18,191	18,613	17,749	17,931	18,631	19,318	19,569	19,716	20,038	20,616	20,658	21,989	22,04	23,196	24,196	25,98	27,204	27,86	28,853	29,898	30,293	31,269	30,982	31,598	32,522	32,831	33,113	34	35,222	37,184	37,789	38,018	39,013	39,253	39,542	39,529	40,178	40,18	40,882	42,144	41,942	43,038	43,111	44,329	44,951	46,087	46,818	46,778	47,093	47,367	47,384	48,471	50,171	50,458	50,689	51,702	51,789	50,887	51,951	52,476	52,464	53,198	53,727	53,718	53,896	54,887	53,487	52,144	50,322	51,511	52,664	50,462	54,018	53,18
8,127	14,031	14,98	15,933	17,242	17,333	18,833	20,08	20,104	20,251	20,509	20,776	21,064	21,891	23,18	25,378	25,636	25,338	25,422	25,596	27,356	28,269	28,682	29,351	29,911	31,393	31,769	32,269	32,976	33,069	34,073	34,238	34,971	35,578	36,347	36,824	37,633	38,382	38,313	38,771	38,924	39,189	39,824	40,236	40,722	43,091	43,469	44,447	44,936	45,744	46,193	45,718	47,127	47,409	48,482	48,827	49,129	49,773	50,193	51,902	51,242	51,338	54,458	55,229	56,011	56,327	56,111	56,518	57,498	57,669	58,233	57,16	57,311	57,493	58,056	57,416	58,369	57,753	56,14	54,411
8,127	14,031	15,196	16,76	18,076	18,924	21,311	21,289	21,853	22,429	21,289	21,898	22,256	22,178	23,58	23,587	24,129	23,733	24,009	24,429	25,882	26,253	26,34	26,647	27,282	27,502	28,589	29,06	30,476	31,076	31,384	32,413	33,247	34,391	35,771	36,136	36,298	37,08	37,738	39,371	39,873	40,984	41,42	41,94	42,527	42,589	43,351	43,656	44,896	44,627	44,464	44,26	44,178	44,369	43,582	45,527	46,453	47,829	48,891	49,324	50,824	50,607	51,993	51,602	51,607	54,071	54,398	54,893	53,884	53,982	53,629	55,671	56,076	56,927	57,4	55,629	56,129	53,182	49,384	54,744
8,127	14,031	14,713	15,973	16,544	16,544	18,404	19,851	20,156	20,176	20,151	22,478	23,222	24,369	25,891	27,071	27,891	28,091	28,418	29,762	30,931	31,676	33,467	33,609	34,802	34,729	35,251	35,987	37,549	38,34	38,72	39,698	41,478	41,007	40,882	42,544	43,604	43,484	44,26	45,582	45,789	45,711	45,216	45,88	45,769	46,158	48,024	48,362	49,058	49,598	51,118	51,071	50,587	50,84	52,709	52,382	53,184	53,833	54,427	54,987	55,347	56,636	57,762	61,029	61,736	62,496	62,782	62,804	62,938	63,331	64,027	63,304	63,291	64,251	61,931	62,442	63,902	63,613	62,944	60,218
